ANO,REGIAO,UF,NO_MUNICIPIO,TP_CATEGORIA,TP_DEPENDENCIA,PER_DOC_CUR_SUP_INF,PER_DOC_CUR_SUP_INF_PRE,PER_DOC_CUR_SUP_INF_CRE
2013,Nordeste,BA,Arataca,Rural,Estadual,--,--,--
2013,Nordeste,BA,Arataca,Rural,Municipal,0,0,--
2013,Nordeste,BA,Arataca,Rural,Publico,0,0,--
2013,Nordeste,BA,Aurelino Leal,Total,Total,19,20,0
2013,Nordeste,BA,Aurelino Leal,Total,Estadual,--,--,--
2013,Nordeste,BA,Aurelino Leal,Total,Municipal,19,20,0
2013,Nordeste,BA,Aurelino Leal,Total,Publico,19,20,0
2013,Nordeste,BA,Aurelino Leal,Urbana,Total,21.4,21.4,--
2013,Nordeste,BA,Aurelino Leal,Urbana,Estadual,--,--,--
2013,Nordeste,BA,Aurelino Leal,Urbana,Municipal,21.4,21.4,--
2013,Nordeste,BA,Aurelino Leal,Urbana,Publico,21.4,21.4,--
2013,Nordeste,BA,Aurelino Leal,Rural,Total,14.3,16.7,0
2013,Nordeste,BA,Aurelino Leal,Rural,Municipal,14.3,16.7,0
2013,Nordeste,BA,Aurelino Leal,Rural,Publico,14.3,16.7,0
2013,Nordeste,BA,Barro Preto,Total,Total,31.6,27.3,37.5
2013,Nordeste,BA,Barro Preto,Total,Estadual,--,--,--
2013,Nordeste,BA,Barro Preto,Total,Municipal,31.6,27.3,37.5
2013,Nordeste,BA,Barro Preto,Total,Publico,31.6,27.3,37.5
2013,Nordeste,BA,Barro Preto,Urbana,Total,40,42.9,37.5
2013,Nordeste,BA,Barro Preto,Urbana,Estadual,--,--,--
2013,Nordeste,BA,Barro Preto,Urbana,Municipal,40,42.9,37.5
2013,Nordeste,BA,Barro Preto,Urbana,Publico,40,42.9,37.5
2013,Nordeste,BA,Barro Preto,Rural,Total,0,0,--
2013,Nordeste,BA,Barro Preto,Rural,Municipal,0,0,--
2013,Nordeste,BA,Barro Preto,Rural,Publico,0,0,--
2013,Nordeste,BA,Buerarema,Total,Total,4.1,4.7,0
2013,Nordeste,BA,Buerarema,Total,Estadual,0,0,--
2013,Nordeste,BA,Buerarema,Total,Municipal,6.1,6.7,0
2013,Nordeste,BA,Buerarema,Total,Privada,0,0,0
2013,Nordeste,BA,Buerarema,Total,Publico,5.6,6.1,0
2013,Nordeste,BA,Buerarema,Urbana,Total,3.1,3.8,0
2013,Nordeste,BA,Buerarema,Urbana,Estadual,--,--,--
2013,Nordeste,BA,Buerarema,Urbana,Municipal,5.3,6.3,0
2013,Nordeste,BA,Buerarema,Urbana,Privada,0,0,0
2013,Nordeste,BA,Buerarema,Urbana,Publico,5.3,6.3,0
2013,Nordeste,BA,Buerarema,Rural,Total,5.9,5.9,--
2013,Nordeste,BA,Buerarema,Rural,Estadual,0,0,--
2013,Nordeste,BA,Buerarema,Rural,Municipal,7.1,7.1,--
2013,Nordeste,BA,Buerarema,Rural,Publico,5.9,5.9,--
2013,Nordeste,BA,Camacan,Total,Total,19.3,23.8,6.3
2013,Nordeste,BA,Camacan,Total,Estadual,--,--,--
2013,Nordeste,BA,Camacan,Total,Municipal,19.6,25.8,6.3
2013,Nordeste,BA,Camacan,Total,Privada,18.2,18.2,--
2013,Nordeste,BA,Camacan,Total,Publico,19.6,25.8,6.3
2013,Nordeste,BA,Camacan,Urbana,Total,14.3,16.7,7.7
2013,Nordeste,BA,Camacan,Urbana,Estadual,--,--,--
2013,Nordeste,BA,Camacan,Urbana,Municipal,13.2,16,7.7
2013,Nordeste,BA,Camacan,Urbana,Privada,18.2,18.2,--
2013,Nordeste,BA,Camacan,Urbana,Publico,13.2,16,7.7
2013,Nordeste,BA,Camacan,Rural,Total,50,66.7,0
2013,Nordeste,BA,Camacan,Rural,Municipal,50,66.7,0
2013,Nordeste,BA,Camacan,Rural,Publico,50,66.7,0
2013,Nordeste,BA,Canavieiras,Total,Total,39.5,39.7,39.1
2013,Nordeste,BA,Canavieiras,Total,Estadual,--,--,--
2013,Nordeste,BA,Canavieiras,Total,Municipal,48.1,45.9,53.3
2013,Nordeste,BA,Canavieiras,Total,Privada,24.1,28.6,12.5
2013,Nordeste,BA,Canavieiras,Total,Publico,48.1,45.9,53.3
2013,Nordeste,BA,Canavieiras,Urbana,Total,39,38.9,39.1
2013,Nordeste,BA,Canavieiras,Urbana,Estadual,--,--,--
2013,Nordeste,BA,Canavieiras,Urbana,Municipal,47.9,45.5,53.3
2013,Nordeste,BA,Canavieiras,Urbana,Privada,24.1,28.6,12.5
2013,Nordeste,BA,Canavieiras,Urbana,Publico,47.9,45.5,53.3
2013,Nordeste,BA,Canavieiras,Rural,Total,50,50,--
2013,Nordeste,BA,Canavieiras,Rural,Municipal,50,50,--
2013,Nordeste,BA,Canavieiras,Rural,Publico,50,50,--
2013,Nordeste,BA,Coaraci,Total,Total,31.3,35,25.9
2013,Nordeste,BA,Coaraci,Total,Estadual,--,--,--
2013,Nordeste,BA,Coaraci,Total,Municipal,32.7,36,29.2
2013,Nordeste,BA,Coaraci,Total,Privada,27.8,33.3,0
2013,Nordeste,BA,Coaraci,Total,Publico,32.7,36,29.2
2013,Nordeste,BA,Coaraci,Urbana,Total,31.3,35,25.9
2013,Nordeste,BA,Coaraci,Urbana,Estadual,--,--,--
2013,Nordeste,BA,Coaraci,Urbana,Municipal,32.7,36,29.2
2013,Nordeste,BA,Coaraci,Urbana,Privada,27.8,33.3,0
2013,Nordeste,BA,Coaraci,Urbana,Publico,32.7,36,29.2
2013,Nordeste,BA,Coaraci,Rural,Total,--,--,--
2013,Nordeste,BA,Coaraci,Rural,Municipal,--,--,--
2013,Nordeste,BA,Coaraci,Rural,Publico,--,--,--
2013,Nordeste,BA,Floresta Azul,Total,Total,8,15.4,0
2013,Nordeste,BA,Floresta Azul,Total,Estadual,--,--,--
2013,Nordeste,BA,Floresta Azul,Total,Municipal,0,0,0
2013,Nordeste,BA,Floresta Azul,Total,Privada,33.3,40,0
2013,Nordeste,BA,Floresta Azul,Total,Publico,0,0,0
2013,Nordeste,BA,Floresta Azul,Urbana,Total,8,15.4,0
2013,Nordeste,BA,Floresta Azul,Urbana,Estadual,--,--,--
2013,Nordeste,BA,Floresta Azul,Urbana,Municipal,0,0,0
2013,Nordeste,BA,Floresta Azul,Urbana,Privada,33.3,40,0
2013,Nordeste,BA,Floresta Azul,Urbana,Publico,0,0,0
2013,Nordeste,BA,Floresta Azul,Rural,Total,--,--,--
2013,Nordeste,BA,Floresta Azul,Rural,Municipal,--,--,--
2013,Nordeste,BA,Floresta Azul,Rural,Publico,--,--,--
2013,Nordeste,BA,Itabuna,Total,Total,53.1,50,60.2
2013,Nordeste,BA,Itabuna,Total,Estadual,--,--,--
2013,Nordeste,BA,Itabuna,Total,Municipal,71.6,67.5,82
2013,Nordeste,BA,Itabuna,Total,Privada,33.3,33.6,37.5
2013,Nordeste,BA,Itabuna,Total,Publico,71.6,67.5,82
2013,Nordeste,BA,Itabuna,Urbana,Total,52,48.4,60.2
2013,Nordeste,BA,Itabuna,Urbana,Estadual,--,--,--
2013,Nordeste,BA,Itabuna,Urbana,Municipal,70.5,65.5,82
2013,Nordeste,BA,Itabuna,Urbana,Privada,33.3,33.6,37.5
2013,Nordeste,BA,Itabuna,Urbana,Publico,70.5,65.5,82
2013,Nordeste,BA,Itabuna,Rural,Total,90,90,--
2013,Nordeste,BA,Itabuna,Rural,Municipal,90,90,--
2013,Nordeste,BA,Itabuna,Rural,Publico,90,90,--
2013,Nordeste,BA,Itapitanga,Total,Total,3.7,5.3,0
2013,Nordeste,BA,Itapitanga,Total,Estadual,--,--,--
2013,Nordeste,BA,Itapitanga,Total,Municipal,0,0,0
2013,Nordeste,BA,Itapitanga,Total,Privada,33.3,33.3,--
2013,Nordeste,BA,Itapitanga,Total,Publico,0,0,0
2013,Nordeste,BA,Itapitanga,Urbana,Total,4.2,5.9,0
2013,Nordeste,BA,Itapitanga,Urbana,Estadual,--,--,--
2013,Nordeste,BA,Itapitanga,Urbana,Municipal,0,0,0
2013,Nordeste,BA,Itapitanga,Urbana,Privada,33.3,33.3,--
2013,Nordeste,BA,Itapitanga,Urbana,Publico,0,0,0
2013,Nordeste,BA,Itapitanga,Rural,Total,0,0,0
2013,Nordeste,BA,Itapitanga,Rural,Municipal,0,0,0
2013,Nordeste,BA,Itapitanga,Rural,Publico,0,0,0
2013,Nordeste,BA,Jussari,Total,Total,23.1,42.9,0
2013,Nordeste,BA,Jussari,Total,Estadual,--,--,--
2013,Nordeste,BA,Jussari,Total,Municipal,23.1,42.9,0
2013,Nordeste,BA,Jussari,Total,Publico,23.1,42.9,0
2013,Nordeste,BA,Jussari,Urbana,Total,23.1,42.9,0
2013,Nordeste,BA,Jussari,Urbana,Estadual,--,--,--
2013,Nordeste,BA,Jussari,Urbana,Municipal,23.1,42.9,0
2013,Nordeste,BA,Jussari,Urbana,Publico,23.1,42.9,0
2013,Nordeste,BA,Jussari,Rural,Total,--,--,--
2013,Nordeste,BA,Jussari,Rural,Municipal,--,--,--
2013,Nordeste,BA,Jussari,Rural,Publico,--,--,--
2013,Nordeste,BA,Mascote,Total,Total,36.4,40.7,16.7
2013,Nordeste,BA,Mascote,Total,Estadual,--,--,--
2013,Nordeste,BA,Mascote,Total,Municipal,36.4,40.7,16.7
2013,Nordeste,BA,Mascote,Total,Publico,36.4,40.7,16.7
2013,Nordeste,BA,Mascote,Urbana,Total,37.5,42.3,16.7
2013,Nordeste,BA,Mascote,Urbana,Estadual,--,--,--
2013,Nordeste,BA,Mascote,Urbana,Municipal,37.5,42.3,16.7
2013,Nordeste,BA,Mascote,Urbana,Publico,37.5,42.3,16.7
2013,Nordeste,BA,Mascote,Rural,Total,0,0,--
2013,Nordeste,BA,Mascote,Rural,Municipal,0,0,--
2013,Nordeste,BA,Mascote,Rural,Publico,0,0,--
2013,Nordeste,BA,Pau Brasil,Total,Total,19,19,--
2013,Nordeste,BA,Pau Brasil,Total,Estadual,--,--,--
2013,Nordeste,BA,Pau Brasil,Total,Municipal,16.7,16.7,--
2013,Nordeste,BA,Pau Brasil,Total,Privada,33.3,33.3,--
2013,Nordeste,BA,Pau Brasil,Total,Publico,16.7,16.7,--
2013,Nordeste,BA,Pau Brasil,Urbana,Total,16.7,16.7,--
2013,Nordeste,BA,Pau Brasil,Urbana,Estadual,--,--,--
2013,Nordeste,BA,Pau Brasil,Urbana,Municipal,13.3,13.3,--
2013,Nordeste,BA,Pau Brasil,Urbana,Privada,33.3,33.3,--
2013,Nordeste,BA,Pau Brasil,Urbana,Publico,13.3,13.3,--
2013,Nordeste,BA,Pau Brasil,Rural,Total,33.3,33.3,--
2013,Nordeste,BA,Pau Brasil,Rural,Estadual,--,--,--
2013,Nordeste,BA,Pau Brasil,Rural,Municipal,33.3,33.3,--
2013,Nordeste,BA,Pau Brasil,Rural,Publico,33.3,33.3,--
2013,Nordeste,BA,Santa Luzia,Total,Total,29.2,31.3,25
2013,Nordeste,BA,Santa Luzia,Total,Estadual,--,--,--
2013,Nordeste,BA,Santa Luzia,Total,Municipal,26.7,30,20
2013,Nordeste,BA,Santa Luzia,Total,Privada,33.3,33.3,33.3
2013,Nordeste,BA,Santa Luzia,Total,Publico,26.7,30,20
2013,Nordeste,BA,Santa Luzia,Urbana,Total,30.4,33.3,25
2013,Nordeste,BA,Santa Luzia,Urbana,Estadual,--,--,--
2013,Nordeste,BA,Santa Luzia,Urbana,Municipal,28.6,33.3,20
2013,Nordeste,BA,Santa Luzia,Urbana,Privada,33.3,33.3,33.3
2013,Nordeste,BA,Santa Luzia,Urbana,Publico,28.6,33.3,20
2013,Nordeste,BA,Santa Luzia,Rural,Total,0,0,--
2013,Nordeste,BA,Santa Luzia,Rural,Municipal,0,0,--
2013,Nordeste,BA,Santa Luzia,Rural,Publico,0,0,--
2013,Nordeste,BA,Ubaitaba,Total,Total,17.6,19,10
2013,Nordeste,BA,Ubaitaba,Total,Estadual,--,--,--
2013,Nordeste,BA,Ubaitaba,Total,Municipal,23.1,25.8,11.1
2013,Nordeste,BA,Ubaitaba,Total,Privada,0,0,0
2013,Nordeste,BA,Ubaitaba,Total,Publico,23.1,25.8,11.1
2013,Nordeste,BA,Ubaitaba,Urbana,Total,15.4,17.6,0
2013,Nordeste,BA,Ubaitaba,Urbana,Estadual,--,--,--
2013,Nordeste,BA,Ubaitaba,Urbana,Municipal,22.2,26.1,0
2013,Nordeste,BA,Ubaitaba,Urbana,Privada,0,0,0
2013,Nordeste,BA,Ubaitaba,Urbana,Publico,22.2,26.1,0
2013,Nordeste,BA,Ubaitaba,Rural,Total,25,25,20
2013,Nordeste,BA,Ubaitaba,Rural,Municipal,25,25,20
2013,Nordeste,BA,Ubaitaba,Rural,Publico,25,25,20
2013,Nordeste,BA,Una,Total,Total,32.1,34.4,27.3
2013,Nordeste,BA,Una,Total,Estadual,--,--,--
2013,Nordeste,BA,Una,Total,Municipal,34,37.9,28.6
2013,Nordeste,BA,Una,Total,Privada,0,0,0
2013,Nordeste,BA,Una,Total,Publico,34,37.9,28.6
2013,Nordeste,BA,Una,Urbana,Total,33.3,38.1,27.3
2013,Nordeste,BA,Una,Urbana,Estadual,--,--,--
2013,Nordeste,BA,Una,Urbana,Municipal,35.9,44.4,28.6
2013,Nordeste,BA,Una,Urbana,Privada,0,0,0
2013,Nordeste,BA,Una,Urbana,Publico,35.9,44.4,28.6
2013,Nordeste,BA,Una,Rural,Total,27.3,27.3,--
2013,Nordeste,BA,Una,Rural,Municipal,27.3,27.3,--
2013,Nordeste,BA,Una,Rural,Publico,27.3,27.3,--
2013,Sudeste,MG,Santa Luzia,Total,Total,45,57.8,25.8
2013,Sudeste,MG,Santa Luzia,Total,Estadual,--,--,--
2013,Sudeste,MG,Santa Luzia,Total,Municipal,81.8,80,100
2013,Sudeste,MG,Santa Luzia,Total,Privada,27.2,39,19.7
2013,Sudeste,MG,Santa Luzia,Total,Publico,81.8,80,100
2013,Sudeste,MG,Santa Luzia,Urbana,Total,44.2,57.1,25.8
2013,Sudeste,MG,Santa Luzia,Urbana,Estadual,--,--,--
2013,Sudeste,MG,Santa Luzia,Urbana,Municipal,82.4,80.4,100
2013,Sudeste,MG,Santa Luzia,Urbana,Privada,27.2,39,19.7
2013,Sudeste,MG,Santa Luzia,Urbana,Publico,82.4,80.4,100
2013,Sudeste,MG,Santa Luzia,Rural,Total,75,75,--
2013,Sudeste,MG,Santa Luzia,Rural,Municipal,75,75,--
2013,Sudeste,MG,Santa Luzia,Rural,Publico,75,75,--
2014,Nordeste,MA,Santa Luzia,Total,Total,12.3,11.6,17.5
2014,Nordeste,MA,Santa Luzia,Total,Estadual,--,--,--
2014,Nordeste,MA,Santa Luzia,Total,Municipal,11.4,11.4,15.4
2014,Nordeste,MA,Santa Luzia,Total,Privada,30,16.7,40
2014,Nordeste,MA,Santa Luzia,Total,Publico,11.4,11.4,15.4
2014,Nordeste,MA,Santa Luzia,Urbana,Total,22.8,21.1,22.2
2014,Nordeste,MA,Santa Luzia,Urbana,Estadual,--,--,--
2014,Nordeste,MA,Santa Luzia,Urbana,Municipal,22,21.3,20
2014,Nordeste,MA,Santa Luzia,Urbana,Privada,30,16.7,40
2014,Nordeste,MA,Santa Luzia,Urbana,Publico,22,21.3,20
2014,Nordeste,MA,Santa Luzia,Rural,Total,2,2.1,0
2014,Nordeste,MA,Santa Luzia,Rural,Estadual,--,--,--
2014,Nordeste,MA,Santa Luzia,Rural,Municipal,2,2.1,0
2014,Nordeste,MA,Santa Luzia,Rural,Publico,2,2.1,0
2014,Nordeste,PB,Santa Luzia,Total,Total,61.1,63,60
2014,Nordeste,PB,Santa Luzia,Total,Estadual,--,--,--
2014,Nordeste,PB,Santa Luzia,Total,Municipal,66.7,66.7,71.4
2014,Nordeste,PB,Santa Luzia,Total,Privada,50,55.6,33.3
2014,Nordeste,PB,Santa Luzia,Total,Publico,66.7,66.7,71.4
2014,Nordeste,PB,Santa Luzia,Urbana,Total,62.9,65.4,60
2014,Nordeste,PB,Santa Luzia,Urbana,Estadual,--,--,--
2014,Nordeste,PB,Santa Luzia,Urbana,Municipal,69.6,70.6,71.4
2014,Nordeste,PB,Santa Luzia,Urbana,Privada,50,55.6,33.3
2014,Nordeste,PB,Santa Luzia,Urbana,Publico,69.6,70.6,71.4
2014,Nordeste,PB,Santa Luzia,Rural,Total,0,0,--
2014,Nordeste,PB,Santa Luzia,Rural,Municipal,0,0,--
2014,Nordeste,PB,Santa Luzia,Rural,Publico,0,0,--
2014,Nordeste,BA,Almadina,Total,Total,23.5,25,20
2014,Nordeste,BA,Almadina,Total,Estadual,--,--,--
2014,Nordeste,BA,Almadina,Total,Municipal,25,27.3,20
2014,Nordeste,BA,Almadina,Total,Privada,0,0,--
2014,Nordeste,BA,Almadina,Total,Publico,25,27.3,20
2014,Nordeste,BA,Almadina,Urbana,Total,23.5,25,20
2014,Nordeste,BA,Almadina,Urbana,Estadual,--,--,--
2014,Nordeste,BA,Almadina,Urbana,Municipal,25,27.3,20
2014,Nordeste,BA,Almadina,Urbana,Privada,0,0,--
2014,Nordeste,BA,Almadina,Urbana,Publico,25,27.3,20
2014,Nordeste,BA,Almadina,Rural,Total,--,--,--
2014,Nordeste,BA,Almadina,Rural,Municipal,--,--,--
2014,Nordeste,BA,Almadina,Rural,Publico,--,--,--
2014,Nordeste,BA,Arataca,Total,Total,0,0,--
2014,Nordeste,BA,Arataca,Total,Estadual,--,--,--
2014,Nordeste,BA,Arataca,Total,Municipal,0,0,--
2014,Nordeste,BA,Arataca,Total,Publico,0,0,--
2014,Nordeste,BA,Arataca,Urbana,Total,0,0,--
2014,Nordeste,BA,Arataca,Urbana,Estadual,--,--,--
2014,Nordeste,BA,Arataca,Urbana,Municipal,0,0,--
2014,Nordeste,BA,Arataca,Urbana,Publico,0,0,--
2014,Nordeste,BA,Arataca,Rural,Total,0,0,--
2014,Nordeste,BA,Arataca,Rural,Estadual,--,--,--
2014,Nordeste,BA,Arataca,Rural,Municipal,0,0,--
2014,Nordeste,BA,Arataca,Rural,Publico,0,0,--
2014,Nordeste,BA,Aurelino Leal,Total,Total,17.1,20,0
2014,Nordeste,BA,Aurelino Leal,Total,Estadual,--,--,--
2014,Nordeste,BA,Aurelino Leal,Total,Municipal,17.1,20,0
2014,Nordeste,BA,Aurelino Leal,Total,Publico,17.1,20,0
2014,Nordeste,BA,Aurelino Leal,Urbana,Total,22.2,26.7,0
2014,Nordeste,BA,Aurelino Leal,Urbana,Estadual,--,--,--
2014,Nordeste,BA,Aurelino Leal,Urbana,Municipal,22.2,26.7,0
2014,Nordeste,BA,Aurelino Leal,Urbana,Publico,22.2,26.7,0
2014,Nordeste,BA,Aurelino Leal,Rural,Total,11.8,13.3,0
2014,Nordeste,BA,Aurelino Leal,Rural,Municipal,11.8,13.3,0
2014,Nordeste,BA,Aurelino Leal,Rural,Publico,11.8,13.3,0
2014,Nordeste,BA,Barro Preto,Total,Total,19,14.3,28.6
2014,Nordeste,BA,Barro Preto,Total,Estadual,--,--,--
2014,Nordeste,BA,Barro Preto,Total,Municipal,19,14.3,28.6
2014,Nordeste,BA,Barro Preto,Total,Publico,19,14.3,28.6
2014,Nordeste,BA,Barro Preto,Urbana,Total,25,22.2,28.6
2014,Nordeste,BA,Barro Preto,Urbana,Estadual,--,--,--
2014,Nordeste,BA,Barro Preto,Urbana,Municipal,25,22.2,28.6
2014,Nordeste,BA,Barro Preto,Urbana,Publico,25,22.2,28.6
2014,Nordeste,BA,Barro Preto,Rural,Total,0,0,--
2014,Nordeste,BA,Barro Preto,Rural,Municipal,0,0,--
2014,Nordeste,BA,Barro Preto,Rural,Publico,0,0,--
2014,Nordeste,BA,Buerarema,Total,Total,12,12.2,11.1
2014,Nordeste,BA,Buerarema,Total,Estadual,0,0,--
2014,Nordeste,BA,Buerarema,Total,Municipal,14.7,13.8,20
2014,Nordeste,BA,Buerarema,Total,Privada,7.7,11.1,0
2014,Nordeste,BA,Buerarema,Total,Publico,13.5,12.5,20
2014,Nordeste,BA,Buerarema,Urbana,Total,12.1,12.5,11.1
2014,Nordeste,BA,Buerarema,Urbana,Estadual,--,--,--
2014,Nordeste,BA,Buerarema,Urbana,Municipal,15,13.3,20
2014,Nordeste,BA,Buerarema,Urbana,Privada,7.7,11.1,0
2014,Nordeste,BA,Buerarema,Urbana,Publico,15,13.3,20
2014,Nordeste,BA,Buerarema,Rural,Total,11.8,11.8,--
2014,Nordeste,BA,Buerarema,Rural,Estadual,0,0,--
2014,Nordeste,BA,Buerarema,Rural,Municipal,14.3,14.3,--
2014,Nordeste,BA,Buerarema,Rural,Publico,11.8,11.8,--
2014,Nordeste,BA,Camacan,Total,Total,28.8,34.9,17.6
2014,Nordeste,BA,Camacan,Total,Estadual,--,--,--
2014,Nordeste,BA,Camacan,Total,Municipal,31.1,38.7,20
2014,Nordeste,BA,Camacan,Total,Privada,21.4,25,0
2014,Nordeste,BA,Camacan,Total,Publico,31.1,38.7,20
2014,Nordeste,BA,Camacan,Urbana,Total,22.6,28.2,7.1
2014,Nordeste,BA,Camacan,Urbana,Estadual,--,--,--
2014,Nordeste,BA,Camacan,Urbana,Municipal,23.1,29.6,8.3
2014,Nordeste,BA,Camacan,Urbana,Privada,21.4,25,0
2014,Nordeste,BA,Camacan,Urbana,Publico,23.1,29.6,8.3
2014,Nordeste,BA,Camacan,Rural,Total,83.3,100,66.7
2014,Nordeste,BA,Camacan,Rural,Municipal,83.3,100,66.7
2014,Nordeste,BA,Camacan,Rural,Publico,83.3,100,66.7
2014,Nordeste,BA,Canavieiras,Total,Total,40.7,41.8,39.3
2014,Nordeste,BA,Canavieiras,Total,Estadual,--,--,--
2014,Nordeste,BA,Canavieiras,Total,Municipal,49,50,47.4
2014,Nordeste,BA,Canavieiras,Total,Privada,26.7,30.4,22.2
2014,Nordeste,BA,Canavieiras,Total,Publico,49,50,47.4
2014,Nordeste,BA,Canavieiras,Urbana,Total,41.9,43.8,39.3
2014,Nordeste,BA,Canavieiras,Urbana,Estadual,--,--,--
2014,Nordeste,BA,Canavieiras,Urbana,Municipal,52.3,56,47.4
2014,Nordeste,BA,Canavieiras,Urbana,Privada,26.7,30.4,22.2
2014,Nordeste,BA,Canavieiras,Urbana,Publico,52.3,56,47.4
2014,Nordeste,BA,Canavieiras,Rural,Total,28.6,28.6,--
2014,Nordeste,BA,Canavieiras,Rural,Municipal,28.6,28.6,--
2014,Nordeste,BA,Canavieiras,Rural,Publico,28.6,28.6,--
2014,Nordeste,BA,Coaraci,Total,Total,32,31.4,32.5
2014,Nordeste,BA,Coaraci,Total,Estadual,--,--,--
2014,Nordeste,BA,Coaraci,Total,Municipal,34.5,33.3,35.1
